element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,Number,MendeleevNumber,AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NfUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber
Cu,0.052022907378253,0.0344283408522631,0.0505844093561065,0.0578148755738423,0.0364382102742535,0.0856148742508636,0.0805401027954548,0.0658727129003668,0.051850589387064,0.2793073709764911,0.2015427024488341,0.267899357693783,0.2443655721221904,0.1805924993715852,0.0496478891872941,0.1365996269199734,0.1360272897455916,0.1058804523264585,0.1662713892600588,0.0992561386217209,0.0472449263762289,0.0584023211663383,0.0386905618691046,0.1044758060248457,0.0306414165134216,0.0419397383147896,0.0727103536322385,0.0316188531096616,0.0493709202640665,0.0798434783759116,0.015809616733036,0.0251327807691799,0.0452112962546471,0.2173359076296193,0.0270243196581423,0.0457473672721499,0.1182886905155652,0.0737674185270064,0.049094534211803,0.0694571308681842,0.0802384388311321,0.0669433411850213,0.1114743129050629,0.0864344286729268,0.0870120260510352,0.0681940118833326,0.1362786869365283,0.1779758381337113,0.1371939808348933,0.1612560574346906,0.1349215505915791,0.0476541949436539,0.0722199325317425,0.0810576733903117,0.0922049864985906,0.1068905308731192,0.0747153360242098,0.0503417125889914,0.0565798207625664,0.0310065738185856,0.0772664522089268,0.0311033348627437,0.0398297462907738,0.0640408850748376,0.033999676022964,0.0457719955705497,0.076938159433615,0.0183753378570401,0.0277532465164384,0.0442381381248047,0.1841877688604615,0.0243233478231932,0.0399333328924648,0.1001167787108336,29.0,64.0,63.546,1357.77,11.0,4.0,132.0,1.9,1.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,11.07,0.0,0.0,225.0
Zn,0.0313946031504285,0.0227901418563158,0.0414509866846523,0.0445858317740741,0.0211550084852701,0.0378800476480569,0.0745197064966719,0.076465466037162,0.0355900091379833,0.1029946205561122,0.3748487500543951,0.0795912492928944,0.1701680029154523,0.1611706028893448,0.0442334374048125,0.0563777522736178,0.0705375201253216,0.1038122797093257,0.1547334374048139,0.0963542872372836,0.043060142073887,0.0454171924633392,0.0330487032766195,0.0840611429006578,0.0240735716461422,0.0343771430747136,0.0606300476480578,0.0288575997563202,0.0410941157913057,0.0830820242809285,0.0139916398329052,0.0249581882859751,0.0479849604020713,0.252858997650237,0.0279572092163089,0.0464275162090421,0.1408422338018376,0.0576772222152288,0.0294894894730589,0.0585177367571071,0.081176074549193,0.0473675236627143,0.0433821403691384,0.0941021219590069,0.0848488543688447,0.0498046049715212,0.0912177148747247,0.279218972828833,0.0895016345900443,0.1494143553890859,0.1398820641213947,0.0398090904592805,0.0416505514275115,0.0530247437264752,0.0862940765393183,0.0959258188835157,0.0651581036348204,0.0501814640336909,0.0499874928835661,0.0220694172171695,0.0674238295170057,0.0267659034321269,0.0326840167837063,0.0587896680147056,0.0290482531228373,0.035213239167126,0.0734709720621193,0.0159841287299074,0.0225561740519687,0.0430373656733061,0.2170735537565145,0.0269484034072207,0.0398128062738993,0.1210724028165719,30.0,69.0,65.38,692.68,12.0,4.0,122.0,1.65,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0,194.0
Ga,0.0354523540489642,0.0236154220912141,0.0389070089249162,0.043916711700647,0.0234538933922868,0.0298211782526814,0.0803453737820362,0.0755627487103912,0.0337831163514287,0.1016789486612631,0.3913005199377726,0.0682810652583314,0.1762298984688458,0.1716027143208074,0.0571784000655042,0.0457941128305905,0.064623880291493,0.0898686358798008,0.122894133300582,0.0799754441988051,0.0624022680750023,0.0612076107426516,0.0515761729304841,0.0883025792188658,0.0263886432489968,0.0469853352984524,0.0807119299107516,0.0257198190452795,0.0401976827970196,0.0822408785720142,0.016925910914599,0.0308644804716285,0.058814382215672,0.2088522967329907,0.0226682674199622,0.0427650863833622,0.1179276713338254,0.045064177009519,0.0575537892267433,0.0790415268411664,0.089831576049641,0.0532400075674382,0.0477734249394271,0.0861891238969285,0.0904607949269131,0.0651058698197694,0.0946481304024331,0.2592231126725779,0.08187627435344,0.147578823118324,0.1397720624759192,0.0536848985857942,0.046874961176243,0.0639025316252457,0.0746435704079428,0.0742268138937157,0.0575597700201296,0.0605335404346303,0.0591484641934916,0.0447478245013076,0.0813361418229993,0.0257220763836535,0.0395441016739837,0.0666105074452548,0.0263960253909698,0.0370854846308876,0.0749953851190448,0.0175523095877551,0.0280029692774207,0.0503549229529978,0.1865138644425867,0.0224132990328048,0.0388136558066454,0.1038441557385959,31.0,74.0,69.723,302.91,13.0,4.0,122.0,1.81,2.0,1.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,18.8575,0.0,0.0,64.0
Ge,0.0416798399976342,0.0352415081923577,0.0675968960724007,0.0938570256122097,0.0402631425233646,0.0182299479474741,0.1239038026440325,0.1173308514728506,0.0490958276647346,0.104398065036082,0.4044493966639075,0.064724402578966,0.1891927422216975,0.1897564437182082,0.0768852034780554,0.0511011992783628,0.0691388153614104,0.0699018321897553,0.0755552096888682,0.0653552252159001,0.0789694043534845,0.0797963038270442,0.0353858208624157,0.0781754591565131,0.0267271345971844,0.0570237119957414,0.1065299154146462,0.0164266532591978,0.0283672956346858,0.0576976480243701,0.0156959622323434,0.0235267508576835,0.0494247604400806,0.1332835309949139,0.018920087542884,0.0289616001715366,0.0722117147758197,0.0507905287305907,0.0564801617250593,0.0814726847170539,0.1038349897318074,0.0556334934751289,0.033535973924631,0.1078222284091905,0.1072077458018019,0.0725484789393977,0.0978229411851046,0.2756133221300717,0.0794253409400884,0.1562955535604072,0.1510511331996527,0.0683568918150323,0.0590556464096314,0.0764863589169998,0.0648927728075983,0.0864100377143541,0.0750273634179829,0.0685421625755982,0.0752346202021235,0.0359493713525165,0.0861461166343558,0.0263970406810651,0.0452492893301847,0.0744664705343663,0.0209991325827096,0.0330183472244052,0.057766591263101,0.0184380031878235,0.0273888985693903,0.044411531797659,0.1485596998783831,0.0211031338315828,0.0350088788035274,0.0777116986524238,32.0,79.0,72.64,1211.4,14.0,4.0,120.0,2.01,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,23.005,0.383,0.0,225.0
As,0.0380949195693062,0.0976518534734381,0.1181006924174614,0.0766463481870662,0.0105683255497177,0.007462711617046,0.0847360705714468,0.1555383424142199,0.1113569922812483,0.1256052328598301,0.3529900515664548,0.096700095673607,0.1954878299928656,0.1904037182979839,0.0714376256729582,0.0872707968476357,0.0945930060971658,0.0932537458649543,0.1329324122721678,0.1065379613413768,0.0692904261529475,0.079934293312577,0.0310816468833103,0.1065291074787573,0.0251710044107153,0.0527318220146587,0.0709220746578449,0.0256535074917296,0.0441460725173505,0.0581605208536028,0.0191193974184339,0.0297252140494256,0.0407303058312248,0.1039356959849517,0.0251194947136275,0.0375232859830054,0.0481816744502818,0.0832621279573528,0.0930512016226661,0.1419630504037395,0.1453163915609936,0.0618956327168771,0.0341333564445086,0.0913617754714474,0.118244541022457,0.0923090257614603,0.1120829914692349,0.2162330183175426,0.1010089664862349,0.1526784111554251,0.1424190550518881,0.0576417500406215,0.0824359968421308,0.0900614802991471,0.0843705129123305,0.1344322246694597,0.1019676611266257,0.0607685394036151,0.0740902238843513,0.0254205255191616,0.1096925732683209,0.0328760356195769,0.0492112360186799,0.0649975420525911,0.0309160049246754,0.0462991933140244,0.0570784283176078,0.0249166397174243,0.0327548405820405,0.0477707118904674,0.1555675925553093,0.028946804357777,0.046734414692969,0.0700321548963357,33.0,84.0,74.9216,1090.0,15.0,4.0,119.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,22.175,0.0,0.0,166.0
Se,0.0700805589157093,0.1727780832462764,0.2009653358167941,0.1014018460988626,0.0106989298674876,0.008631941771595,0.0606270928410404,0.1521578187716507,0.1527001738879428,0.1352736501347122,0.1876856442788816,0.1542905921812293,0.1878580442074018,0.1763420643866513,0.0741415674657729,0.1289646313300717,0.1318218748281748,0.0758223868697422,0.1189640161928856,0.097745855556167,0.0661830668884371,0.0712102394567554,0.0099241800461867,0.060245491284984,0.0228733779622806,0.0434078428272942,0.0454936355638645,0.0227775540221036,0.0393717902897674,0.0434554145818442,0.0196599184857314,0.0309749924396546,0.0402482748666629,0.0879396684444938,0.0198448857700554,0.0313347720899543,0.040659822263155,0.0786550403821299,0.1050251264376906,0.1349267148738725,0.0972102377434891,0.0291472655178966,0.0247719401356674,0.0619767943181928,0.1056006652977641,0.1094208771069584,0.1211219925803138,0.193190050225007,0.1263429523553365,0.1634619804378351,0.150609365858816,0.0614818950913317,0.1066939621817217,0.110524922127545,0.0840430330437886,0.1615588640263316,0.1139071781725609,0.065735784464885,0.0786803615590623,0.0157461740712917,0.0926315269344169,0.0277396082645444,0.0521757324455651,0.0605130030300607,0.030516924483888,0.0503025302107315,0.0599775820870941,0.0248244843967921,0.0382305256820087,0.0495127983891929,0.1366474957307445,0.0292432194810861,0.0435609258357243,0.0561436572807359,34.0,89.0,78.96,494.0,16.0,4.0,120.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,0.0,14.0
Br,0.1385895916031908,0.1523713389121349,0.1214339394914714,0.0810952329864462,0.0444153077280688,0.0508757822837317,0.0587195043450272,0.0867157672638844,0.1211423130565396,0.0934135822336661,0.0783166148124305,0.1015320334012805,0.1067327271751962,0.0897922522619177,0.0459999016557591,0.0637020258913561,0.0679773003611913,0.0480297714837461,0.0606260951972245,0.0500552337016769,0.0382016861567067,0.0484905321317451,0.0098799485033793,0.0526144369345202,0.024766834745914,0.0328992954976216,0.043726504666881,0.0216177538175444,0.0290869810106209,0.0397736830812141,0.0221779404927938,0.0286581107177339,0.0449995529807242,0.1124842291599619,0.0245900386224652,0.0329876086256837,0.0562587883989554,0.1319913960226823,0.1076332300459527,0.1032073682350261,0.0821686872782597,0.0492183596603869,0.0576254633300633,0.0670873875583259,0.0933672416093293,0.1040329242572243,0.1022493141621753,0.1156404574366716,0.1052306567757367,0.1215737442072822,0.1050352787884799,0.0513220533731529,0.0730987074427982,0.0783551509686355,0.0747640552062144,0.120395901479768,0.0863723477697048,0.0597179122660956,0.0750835656372648,0.017037747049641,0.0801548844482377,0.0298852058826747,0.0514054100485851,0.0666055148651439,0.029117790431895,0.0462288779562622,0.0599439768153038,0.0255476402508149,0.0357277678486399,0.0522417537995521,0.1306801617068477,0.026960980774528,0.0386490547078855,0.0636310873689743,35.0,95.0,79.904,265.8,17.0,4.0,120.0,2.96,2.0,5.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,29.48,1.457,0.0,64.0
Kr,0.0732635135135135,0.0005,0.0005,0.0005,0.1145135135135135,0.7771891891891892,0.0368243243243243,0.057581081081081,0.0635810810810811,0.0296891891891891,0.0199864864864864,0.032554054054054,0.0269864864864864,0.0107972972972972,0.0492027027027027,0.0646081081081081,0.0770405405405405,0.0797027027027027,0.0993648648648648,0.0859594594594594,0.0360675675675675,0.0324729729729729,0.0252027027027026,0.0702837837837837,0.0294459459459459,0.0673108108108107,0.0859054054054054,0.0299662162162162,0.0674189189189189,0.0988445945945945,0.0173175675675675,0.0350067567567567,0.057108108108108,0.2048648648648648,0.032804054054054,0.0437229729729729,0.0927837837837837,0.1917344378604339,0.0095585473502692,0.023418547215339,0.0917153010194137,0.0969685607911333,0.1555594648194022,0.0510703893176336,0.0366355860505874,0.0454269072986355,0.0278298858141537,0.0190581736161986,0.033064864400002,0.029806958926992,0.0200814303858277,0.0575680954794641,0.1057660291314073,0.104989780171914,0.089508655132609,0.137452326528601,0.0970861304762129,0.0693709442754689,0.0873520362140131,0.0134861661584323,0.1010772115928459,0.035443161973293,0.0482751333238362,0.0739606707526509,0.0334451452377322,0.0494589370634618,0.0706007721144737,0.0379572951248245,0.0431507750446843,0.0705544262241595,0.174371570831316,0.0297340231459477,0.0411059615442382,0.0969737052800542,36.0,101.0,83.798,115.79,18.0,4.0,116.0,3.0,2.0,6.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.06,7.535,0.0,225.0
Rb,0.0629057626935732,0.047751227540063,0.0464324043597901,0.0428013408514536,0.0381923730642632,0.0356161306858033,0.0499371661360811,0.0560246587168828,0.0611217153186203,0.0756889602330971,0.0573978443856899,0.0816607807694377,0.0847826040036685,0.0741476555333723,0.0451686720984184,0.048151000917282,0.0527732962823066,0.0757257594561046,0.0835480359358974,0.0765560891382932,0.062603450601629,0.0701970539038465,0.0280233232612095,0.0958712971456313,0.031467854637673,0.0583404602600761,0.0703577267576748,0.0310481303620566,0.0549553364269136,0.0681828360222301,0.0193118626234283,0.0316298494577237,0.0408332434036578,0.1355860492095178,0.0245180084174175,0.0490525279231636,0.0699886283925965,0.1367709784456591,0.0755326443649106,0.1024686412698698,0.1266223374010775,0.0989287747718689,0.069916660648713,0.0712938678704471,0.0806534099110646,0.0695037601969227,0.0874624152100824,0.1337407546445835,0.0863266100840914,0.1106070445798376,0.093243193138129,0.0581113252502757,0.0630656655553809,0.0810650074392065,0.0913927245368908,0.1130220416837997,0.0825429377104997,0.0634590584707872,0.0795924736717219,0.0196199068991946,0.0927719100624177,0.0394751059716474,0.0517842961698823,0.0664231490533233,0.0416627732832465,0.0518109457632241,0.0707737972419304,0.0311495335392996,0.0380554665133303,0.0559665683045293,0.1315747330717744,0.0307180218836407,0.0420928297200319,0.0661371683261129,37.0,4.0,85.4678,312.46,1.0,5.0,220.0,0.82,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,90.7225,0.0,0.0,229.0
Sr,0.0428214334246821,0.0619636831019412,0.0484206905533033,0.0325750911602834,0.023192359522569,0.0277924716327314,0.0704650137023534,0.0628961225737778,0.0746501709963086,0.0672619527551923,0.044652345254003,0.0710221785609133,0.0711902362240392,0.064032687473105,0.0464562770366678,0.0525692931397641,0.0546276980046658,0.069523582769008,0.0775278746631036,0.0789400663601571,0.0624902837859264,0.0726943186193468,0.0333860779561977,0.1200641122913515,0.0268871424365273,0.0728235737096009,0.1103703485606873,0.0219823624668764,0.0434206565805268,0.0556318653319142,0.0147500849319411,0.0268090107127487,0.0305771238647429,0.2453578692274601,0.0220445213235792,0.0700115733925214,0.1316605779901714,0.0946559113036245,0.0608596928555469,0.0665082403504401,0.0732064815419579,0.1455986994673661,0.2186945332844125,0.0754382829425424,0.0814064231308917,0.1058931846916722,0.1112984559168072,0.1137514149465877,0.1170031645370503,0.1295135174034232,0.1106195084511633,0.0433444201403398,0.0624919406282598,0.0701452152119465,0.0748646083046632,0.1338748608859498,0.0899599749066208,0.0486375565581446,0.0579564065743102,0.021662162284561,0.0798869460145938,0.0269753026480164,0.0439639956754641,0.0644832183994215,0.0289824426293646,0.0436730859629509,0.0606794754544681,0.0201586305198664,0.0263165082507843,0.040131851569892,0.15550670338719,0.0243572019479622,0.0388941404770776,0.0797493269701898,38.0,8.0,87.62,1050.0,2.0,5.0,195.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.23,0.0,0.0,225.0
Y,0.0187444672662001,0.0477044058325005,0.0395833333333328,0.0197125291439989,0.0295151086192216,0.0542677917175531,0.0226929517782461,0.0323061507716215,0.0493000259057769,0.0782629621405576,0.06241993264498,0.0938078531512534,0.0883346008659937,0.076267107064876,0.0255089282409973,0.0408799267236589,0.0409779338292434,0.0932626383183458,0.1732012786351374,0.1296492635357696,0.059055743680841,0.0735081603197518,0.1548961548425303,0.1582477424965777,0.0176380592872208,0.0400591576921648,0.0365484530550307,0.0296547962695677,0.0627698456755858,0.0502281558787609,0.0149900077717328,0.0307376762518036,0.0246983364790344,0.1309022889604396,0.0292054790718325,0.0541840883016913,0.0539317105214463,0.0632226532145651,0.0512328203941826,0.0744148284010809,0.1126861868890745,0.107367241772962,0.087020529143311,0.0883518091920346,0.0846762623692415,0.0806330020549005,0.1343776388668034,0.1715290442772803,0.1368234809143173,0.1751610595352535,0.1567447745854131,0.0375248397208739,0.058816629601039,0.0655973668178805,0.095443306757976,0.1164923451257884,0.0895895276653657,0.0504251933211118,0.0583843188476318,0.0383627776752251,0.0929920609469525,0.0324447691674738,0.0445679228026495,0.0696398871690024,0.0261898352093666,0.0405162598301577,0.0660516229365903,0.0223514815896238,0.0324310279504354,0.0509257385464247,0.171664523068318,0.0238844516189763,0.0368678092187507,0.0925202414695737,39.0,12.0,88.90585,1799.0,3.0,5.0,190.0,1.22,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,32.365,0.0,0.0,194.0
Zr,0.0243593984962402,0.0430682491944139,0.0360393662728243,0.0272552201933399,0.0429488077336191,0.0668180451127817,0.0183167239527387,0.0319743071965622,0.0499738238453272,0.0783393340494094,0.0561108592910846,0.0826462728249196,0.0851166702470463,0.0729495810955963,0.0313512352309339,0.0683777873254561,0.0664746938775507,0.0901208485499462,0.2691540816326562,0.156822277121376,0.0658373899033295,0.089351299677766,0.0888999033297526,0.1243739205155755,0.0145981095596131,0.0340116648764763,0.0316489688506976,0.018071460794844,0.0412469280343711,0.0373932438238447,0.0128333512352307,0.0279566165413529,0.0282941353383454,0.1555472932330843,0.0245111493018256,0.0535820300751877,0.0635592266380235,0.0485859266508593,0.049829764681363,0.065365536503519,0.0976514542941172,0.1067616489243529,0.0858110571119899,0.065912615032362,0.0756428053086719,0.0633849328270146,0.0857298853456005,0.1316794052195712,0.0875007541869329,0.1119440216948236,0.0995413564782729,0.0395229943245353,0.048875362934044,0.0594886521188159,0.1077362080751821,0.1246834720856115,0.0844756109657592,0.0533109706731218,0.0625647241775347,0.0440384400381965,0.0878377964111722,0.027016545154135,0.0370099800790562,0.0635984268116127,0.0230954808657601,0.0358655424388333,0.0593995036533461,0.0182744609695344,0.0248080856224577,0.0430528544137222,0.2055397978571032,0.0239858224520467,0.0364224202391166,0.1135862763350225,40.0,44.0,91.224,2128.0,4.0,5.0,175.0,1.33,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,23.195,0.0,0.0,194.0
Nb,0.0375246383209943,0.0640264636962578,0.0707214222644844,0.0392141717041362,0.0297124567004004,0.0879159817971886,0.0257910666983628,0.0631284300074715,0.0672805644230119,0.1020664776200511,0.0636675694491613,0.1087583797459766,0.1066942963390621,0.0877570807579981,0.0481375059430822,0.149411312232563,0.1348008048631406,0.1481036218841273,0.4042184337431238,0.2604805236704484,0.056459052163282,0.0811688514569048,0.0403894331997553,0.1156101338042528,0.0208072233919714,0.0555544641037833,0.04348704408069,0.0281130119540852,0.0630096108130138,0.06190778034368,0.0166707872036946,0.0318887455002374,0.0324381749643412,0.1392085087957628,0.0216121459620999,0.041733232017931,0.0594753701691233,0.0597710807476372,0.0522232847037462,0.0590164779691268,0.0827418229248175,0.1471051230847064,0.1711552869457111,0.0760739147245343,0.0837916387079347,0.0953529758636722,0.0965320685627526,0.0810259447395209,0.1046653834675818,0.1086686129342592,0.0888203959833684,0.040194961704191,0.0658771660663652,0.0720409924640629,0.1015626647613162,0.152059979999334,0.1112170740047419,0.0406431617483798,0.0520417727668204,0.0247959996098434,0.0735464655181486,0.0236885398546709,0.0331986638458599,0.0457897542531701,0.0298914784602199,0.0386010143151091,0.0591516729308325,0.0224672757135248,0.0241471894815716,0.0417296948672789,0.1983723880371626,0.0312667800042026,0.0383358555414329,0.1034382342627932,41.0,47.0,92.90638,2750.0,5.0,5.0,164.0,1.6,1.0,0.0,4.0,0.0,5.0,1.0,0.0,6.0,0.0,7.0,18.18,0.0,0.0,229.0
Mo,0.036093810809114,0.0822442329420629,0.1443303464942577,0.0885541632665875,0.040384596070554,0.0580214126545726,0.03943661728705,0.1051283268470286,0.0884107008348507,0.1363305583453657,0.2538689347812462,0.1276296214926882,0.1838419198418193,0.1670861684765563,0.068168335321072,0.1531819251773286,0.1500825042370238,0.1168040612642023,0.2118199893289824,0.1511822861088451,0.0602573363254029,0.0745027776034149,0.0379400304437885,0.0827175397024669,0.0255179445734728,0.0780254378256231,0.1058978093026181,0.034868346305944,0.0773030333940119,0.1024000298160827,0.0268828227983174,0.0507545116439644,0.0614220309459541,0.1858550310714971,0.0295541789592615,0.0511426699516664,0.0851369264327414,0.0885188828064727,0.0444356666648698,0.0702019748496659,0.0913743375418826,0.114054577705128,0.1107198358435408,0.0803743216234875,0.0817964376207807,0.0820032038149689,0.0956338251864946,0.0968699393136124,0.1069300286351713,0.1150562154718212,0.0973356172566646,0.0600899197659885,0.0767965154526361,0.0874184428118833,0.0954144962510894,0.1094662750627271,0.0839192917012521,0.0482554306672889,0.0593604738974323,0.019894708977995,0.0692474310133443,0.0322213864750712,0.045932882458833,0.0680935677276148,0.0378846255653027,0.047848154024718,0.0773372043129688,0.0298410233732976,0.037469583737142,0.0567083003015934,0.1922575069077795,0.0336539627250495,0.0447593319937958,0.1001836893575616,42.0,50.0,95.96,2896.0,6.0,5.0,154.0,2.16,1.0,0.0,5.0,0.0,6.0,1.0,0.0,5.0,0.0,6.0,15.69,0.0,0.0,229.0
Tc,0.0216384925558312,0.0361944789081885,0.0501259305210918,0.0336237593052109,0.0077093672456575,0.0491104218362283,0.0375949131513647,0.1042667493796526,0.0386721464019851,0.1161004962779155,0.1813929900744415,0.1022816377171215,0.1304441687344912,0.0933244416873449,0.0404143920595533,0.0843080024813896,0.0876538461538462,0.1739544044665011,0.1932394540942927,0.1368891129032258,0.0563852357320099,0.0566482630272953,0.0649388957816377,0.0805558312655087,0.0139063275434243,0.046731699751861,0.0693495657568239,0.0228190136476427,0.0552025434243176,0.0733709677419355,0.0188200992555831,0.0362078163771712,0.0683185483870968,0.3557227047146399,0.0299618486352357,0.0593677109181141,0.2101476426799003,0.0811992062276758,0.0307760976344918,0.048447607790575,0.0562015266085848,0.0369006233692441,0.0823139531949803,0.0357041167607765,0.0664543398118756,0.0414517015344868,0.0737967334615161,0.0879373426984295,0.0712219707447441,0.0838191153744919,0.0539334241418174,0.0328726026893861,0.0343605758627632,0.0412256257382885,0.1357081018925692,0.0836236323758952,0.072759615817007,0.0399179778381295,0.0441253098158523,0.0272702657589457,0.0557174132522013,0.0179214973242789,0.024856117449213,0.0424617660089634,0.0184573949292227,0.0301103651011521,0.0484870167678758,0.0195984639798176,0.0255078678069537,0.0645594634905584,0.3022717938599649,0.0271142783973258,0.0482751465063674,0.1801456110526899,43.0,53.0,98.0,2430.0,7.0,5.0,147.0,1.9,2.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,0.0,5.0,14.285,0.0,0.0,194.0
Ru,0.0179221334163725,0.0844866445228695,0.0584924918690737,0.025363573455124,0.0110962044149193,0.0336654556778075,0.0392952736834816,0.0444452114040545,0.0517090166770458,0.1406892775586457,0.1103192685627287,0.1379692408829833,0.1379873019168215,0.1105925022489788,0.0261309078956472,0.0562357449311458,0.0642584596221705,0.1415975538025047,0.3744465088921193,0.2056389869213203,0.052751228288699,0.0750976749013898,0.046556034184485,0.100559822849629,0.0199162168708047,0.0330578852674552,0.0542343090443558,0.0278607016815443,0.0494393121583276,0.0716435886789833,0.015249446405093,0.0211596775309666,0.0441314441907128,0.2595278181440744,0.024732752058681,0.0484538267247937,0.1421672029617323,0.0588438894926404,0.070393424553739,0.0662704614065432,0.0797467613162685,0.0980254334421875,0.1047280496952932,0.0754977166261007,0.074274128083915,0.0727227720818245,0.107658119825318,0.1103008349163032,0.1050498303951877,0.1231100074653722,0.105933212817234,0.041762395554262,0.0504751577141996,0.0591126618638095,0.0818308142058304,0.1193452503921386,0.0862996911456693,0.0380092514259313,0.0460135941448888,0.0312131898162004,0.0717449486023321,0.0217516610336228,0.0340530988257196,0.0628905537605314,0.0195890790983825,0.0319960334365528,0.0567104587800751,0.0174928359954845,0.0214090402071297,0.0418839941074524,0.2087577417517063,0.0240990174508639,0.0374974568054747,0.1117746998026563,44.0,56.0,101.07,2607.0,8.0,5.0,146.0,2.2,1.0,0.0,7.0,0.0,8.0,1.0,0.0,3.0,0.0,4.0,13.51,0.0,0.0,194.0
Rh,0.0167393315114567,0.0421537733865878,0.0497198689650333,0.0491695746619012,0.0205173954172797,0.0413138182327794,0.0668069161236065,0.0772938651811357,0.0472640669889981,0.1345790414126545,0.1454249877373694,0.1220890967696722,0.1428364340270476,0.1192786069651736,0.0459222374045262,0.0641879861257087,0.0781597820755369,0.0884173148342789,0.190946850255764,0.1318113832247212,0.0447922184850391,0.0484928176021297,0.0414489349029499,0.091106159344124,0.0281965349309788,0.0463144664003919,0.0940137341461701,0.0266705731903859,0.041970359470254,0.0799567654684318,0.0215227909747039,0.029216487982622,0.0686361852708281,0.2978064781725189,0.0274423306005185,0.056941156891598,0.1632811821175806,0.0355711723037815,0.0554187257665553,0.0676324111272161,0.0756758444502914,0.0567956150898511,0.058922474454517,0.0971032962290009,0.0952840856080802,0.0667347152849154,0.1018385485815264,0.1253391981280049,0.0953266348818211,0.1201716593610089,0.1065639715330125,0.0479902337958549,0.0568604188652593,0.0644845168939912,0.0733937557754966,0.0912037838892136,0.0806863594623351,0.0448763126021407,0.0450626293984515,0.0333626529757891,0.0668465579043443,0.0238694154850221,0.0388086588101201,0.0802332597921305,0.0199665562477479,0.031955111113627,0.0619658735452677,0.0174410229084107,0.0266099450298237,0.0495103570848537,0.2406432516470269,0.0230470497604368,0.0445539018634779,0.1313667220475385,45.0,59.0,102.9055,2237.0,9.0,5.0,142.0,2.28,1.0,0.0,8.0,0.0,9.0,1.0,0.0,2.0,0.0,3.0,13.64,0.0,0.0,225.0
Pd,0.0228012032985525,0.0352999831706491,0.0643463901043414,0.0687539268484231,0.0481094188264327,0.0481800600246825,0.100819897901941,0.0791978009648823,0.0442844721193755,0.1492570543027046,0.1298453102210266,0.1447156681252112,0.1425716369348149,0.1151542550207569,0.0289028806238076,0.0319128800628292,0.0348142039717262,0.0698328845506559,0.0982770952541233,0.066333445529002,0.0342354145629974,0.0344686693593623,0.0566866094468747,0.0818849713901043,0.0227631689666777,0.0388443705822951,0.0765872601817565,0.0222339700437561,0.0372983423089864,0.0838470773028162,0.018463312016156,0.0267648799506337,0.0709523869628628,0.3383779591607787,0.0265911589812632,0.058627959160776,0.194961432738697,0.0332949066738332,0.0500610601243686,0.0727615140388333,0.0714727822242268,0.0478453864530664,0.0436691106598209,0.0972322217331775,0.0836570587871271,0.0495143110323073,0.0908537811965292,0.1252465794198893,0.0859388414198819,0.11004827774124,0.0986005567180739,0.0370880137587033,0.0410454639949077,0.0483711509529312,0.067183198258347,0.068727945739933,0.057048861758228,0.0378910017636313,0.0379133071903125,0.0497529924929012,0.0685017794940153,0.0207056982228476,0.0358284404962228,0.0662562768837343,0.0199598176066603,0.0380441616325504,0.078039876339012,0.0178501868400535,0.0316140812807387,0.0610397705054475,0.3008148463849376,0.0233569449899075,0.0556874484182983,0.1716182568100818,46.0,62.0,106.42,1828.05,10.0,5.0,139.0,2.2,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14.41,0.0,0.0,225.0
