elements,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
Nb,0.0375246383209943,0.06402646369625782,0.07072142226448441,0.03921417170413628,0.029712456700400416,0.08791598179718864,0.025791066698362855,0.06312843000747156,0.06728056442301192,0.10206647762005115,0.06366756944916134,0.10875837974597666,0.10669429633906216,0.08775708075799811,0.04813750594308229,0.14941131223256301,0.13480080486314067,0.1481036218841273,0.40421843374312383,0.26048052367044844,0.056459052163282064,0.08116885145690488,0.04038943319975538,0.11561013380425282,0.020807223391971476,0.05555446410378339,0.04348704408069008,0.028113011954085207,0.06300961081301386,0.06190778034368009,0.016670787203694686,0.03188874550023744,0.03243817496434122,0.13920850879576285,0.021612145962099913,0.041733232017931034,0.059475370169123326,0.05977108074763725,0.052223284703746285,0.05901647796912686,0.08274182292481759,0.14710512308470647,0.17115528694571117,0.0760739147245343,0.08379163870793473,0.0953529758636722,0.0965320685627526,0.08102594473952092,0.1046653834675818,0.10866861293425928,0.08882039598336841,0.04019496170419108,0.06587716606636523,0.07204099246406293,0.10156266476131627,0.15205997999933407,0.11121707400474191,0.04064316174837982,0.05204177276682044,0.02479599960984345,0.07354646551814868,0.02368853985467099,0.033198663845859906,0.045789754253170195,0.029891478460219955,0.038601014315109185,0.05915167293083257,0.022467275713524876,0.024147189481571643,0.04172969486727892,0.1983723880371626,0.03126678000420268,0.0383358555414329,0.10343823426279321
Mo,0.036093810809114085,0.08224423294206291,0.14433034649425774,0.08855416326658756,0.04038459607055404,0.05802141265457263,0.03943661728705006,0.10512832684702866,0.08841070083485075,0.13633055834536578,0.2538689347812462,0.12762962149268828,0.18384191984181938,0.16708616847655638,0.06816833532107204,0.15318192517732865,0.15008250423702388,0.1168040612642023,0.2118199893289824,0.15118228610884515,0.06025733632540296,0.07450277760341491,0.03794003044378856,0.08271753970246698,0.02551794457347289,0.07802543782562314,0.10589780930261815,0.03486834630594405,0.07730303339401194,0.10240002981608272,0.02688282279831746,0.050754511643964405,0.06142203094595413,0.18585503107149712,0.029554178959261528,0.051142669951666414,0.08513692643274146,0.08851888280647276,0.044435666664869894,0.07020197484966594,0.09137433754188269,0.11405457770512809,0.11071983584354085,0.08037432162348758,0.08179643762078073,0.08200320381496894,0.09563382518649466,0.09686993931361249,0.10693002863517133,0.1150562154718212,0.09733561725666462,0.06008991976598858,0.07679651545263612,0.08741844281188338,0.09541449625108946,0.10946627506272717,0.08391929170125216,0.048255430667288955,0.0593604738974323,0.019894708977995005,0.06924743101334434,0.032221386475071216,0.04593288245883307,0.06809356772761486,0.037884625565302754,0.04784815402471802,0.07733720431296885,0.029841023373297648,0.03746958373714204,0.056708300301593496,0.1922575069077795,0.033653962725049516,0.044759331993795816,0.1001836893575616
Tc,0.021638492555831258,0.03619447890818859,0.05012593052109188,0.03362375930521093,0.007709367245657567,0.04911042183622831,0.037594913151364776,0.10426674937965268,0.03867214640198514,0.11610049627791558,0.1813929900744415,0.10228163771712157,0.1304441687344912,0.09332444168734497,0.04041439205955338,0.0843080024813896,0.0876538461538462,0.17395440446650115,0.19323945409429277,0.13688911290322586,0.05638523573200995,0.05664826302729531,0.06493889578163775,0.08055583126550875,0.013906327543424328,0.046731699751861096,0.06934956575682394,0.0228190136476427,0.05520254342431768,0.07337096774193558,0.018820099255583127,0.036207816377171215,0.06831854838709688,0.35572270471463996,0.02996184863523577,0.059367710918114144,0.2101476426799003,0.08119920622767582,0.030776097634491812,0.04844760779057509,0.056201526608584886,0.036900623369244115,0.08231395319498035,0.03570411676077658,0.06645433981187561,0.0414517015344868,0.07379673346151615,0.08793734269842954,0.07122197074474412,0.08381911537449194,0.05393342414181741,0.03287260268938618,0.03436057586276323,0.041225625738288585,0.13570810189256927,0.08362363237589528,0.072759615817007,0.03991797783812956,0.044125309815852345,0.027270265758945776,0.05571741325220136,0.01792149732427895,0.024856117449213087,0.04246176600896346,0.018457394929222718,0.030110365101152135,0.048487016767875875,0.019598463979817606,0.02550786780695373,0.06455946349055842,0.30227179385996494,0.027114278397325862,0.0482751465063674,0.1801456110526899
Ru,0.01792213341637257,0.08448664452286955,0.058492491869073786,0.025363573455124022,0.011096204414919366,0.03366545567780753,0.03929527368348165,0.044445211404054524,0.051709016677045846,0.1406892775586457,0.11031926856272871,0.13796924088298335,0.13798730191682157,0.11059250224897885,0.026130907895647214,0.05623574493114582,0.06425845962217051,0.14159755380250474,0.37444650889211933,0.20563898692132035,0.052751228288699,0.07509767490138981,0.04655603418448504,0.10055982284962904,0.019916216870804748,0.033057885267455296,0.05423430904435585,0.027860701681544378,0.04943931215832761,0.07164358867898334,0.01524944640509307,0.021159677530966627,0.044131444190712896,0.2595278181440744,0.024732752058681008,0.04845382672479372,0.14216720296173235,0.05884388949264049,0.07039342455373904,0.06627046140654322,0.07974676131626857,0.09802543344218753,0.10472804969529324,0.0754977166261007,0.07427412808391508,0.07272277208182454,0.10765811982531803,0.11030083491630321,0.10504983039518771,0.12311000746537229,0.10593321281723408,0.041762395554262095,0.05047515771419961,0.05911266186380956,0.08183081420583047,0.11934525039213863,0.08629969114566934,0.03800925142593139,0.046013594144888835,0.03121318981620049,0.07174494860233215,0.021751661033622836,0.03405309882571964,0.06289055376053143,0.019589079098382523,0.03199603343655284,0.056710458780075114,0.017492835995484513,0.021409040207129703,0.041883994107452464,0.20875774175170633,0.024099017450863982,0.037497456805474734,0.11177469980265636
Rh,0.016739331511456738,0.04215377338658783,0.049719868965033345,0.04916957466190121,0.02051739541727975,0.04131381823277948,0.0668069161236065,0.07729386518113578,0.04726406698899819,0.13457904141265456,0.1454249877373694,0.12208909676967228,0.14283643402704763,0.11927860696517363,0.04592223740452624,0.0641879861257087,0.07815978207553691,0.0884173148342789,0.19094685025576405,0.13181138322472125,0.044792218485039184,0.0484928176021297,0.04144893490294998,0.09110615934412405,0.028196534930978824,0.046314466400391927,0.09401373414617016,0.026670573190385977,0.04197035947025406,0.07995676546843183,0.02152279097470391,0.02921648798262202,0.06863618527082811,0.29780647817251893,0.027442330600518507,0.05694115689159804,0.16328118211758064,0.035571172303781526,0.0554187257665553,0.06763241112721617,0.07567584445029148,0.056795615089851134,0.058922474454517024,0.09710329622900095,0.09528408560808024,0.06673471528491542,0.10183854858152643,0.12533919812800495,0.0953266348818211,0.12017165936100896,0.10656397153301257,0.047990233795854965,0.056860418865259395,0.06448451689399125,0.07339375577549669,0.09120378388921362,0.08068635946233514,0.04487631260214076,0.045062629398451515,0.03336265297578914,0.06684655790434434,0.023869415485022135,0.03880865881012011,0.08023325979213058,0.01996655624774795,0.031955111113627074,0.061965873545267766,0.017441022908410743,0.0266099450298237,0.049510357084853795,0.2406432516470269,0.0230470497604368,0.04455390186347796,0.13136672204753852
Pd,0.022801203298552578,0.03529998317064918,0.06434639010434143,0.0687539268484231,0.04810941882643274,0.04818006002468256,0.10081989790194101,0.07919780096488231,0.04428447211937554,0.1492570543027046,0.1298453102210266,0.1447156681252112,0.1425716369348149,0.1151542550207569,0.02890288062380766,0.03191288006282925,0.03481420397172625,0.06983288455065592,0.09827709525412331,0.06633344552900208,0.034235414562997495,0.03446866935936237,0.056686609446874786,0.08188497139010432,0.02276316896667771,0.03884437058229515,0.07658726018175659,0.022233970043756164,0.03729834230898643,0.0838470773028162,0.018463312016156058,0.02676487995063376,0.07095238696286282,0.3383779591607787,0.0265911589812632,0.05862795916077602,0.194961432738697,0.03329490667383325,0.050061060124368666,0.07276151403883337,0.07147278222422689,0.04784538645306643,0.0436691106598209,0.09723222173317758,0.08365705878712713,0.0495143110323073,0.09085378119652926,0.12524657941988934,0.08593884141988199,0.11004827774124006,0.09860055671807398,0.0370880137587033,0.04104546399490778,0.04837115095293124,0.06718319825834705,0.06872794573993309,0.05704886175822807,0.0378910017636313,0.037913307190312565,0.049752992492901243,0.06850177949401531,0.020705698222847606,0.03582844049622284,0.0662562768837343,0.01995981760666034,0.03804416163255047,0.07803987633901209,0.017850186840053545,0.03161408128073872,0.06103977050544751,0.3008148463849376,0.02335694498990756,0.05568744841829832,0.17161825681008183
Ag,0.0826103413169526,0.05614694919933734,0.08434235229155211,0.09804326856709074,0.09887352464108277,0.12854102533130954,0.12605717662893529,0.10990990819989062,0.09238854569298781,0.12153313949475533,0.16628433876311563,0.12438763977084566,0.15053634041965852,0.12826918829376124,0.053461770085588056,0.06502286374930974,0.08011389598288267,0.10469520465212659,0.12045554079238041,0.0894211157509667,0.05785316296245174,0.06477556426007722,0.03212364543070097,0.10720930252622905,0.029358771051904754,0.04279878175041407,0.06061493995030372,0.03229063707896152,0.046979422625621076,0.0739318315157376,0.023304769464384017,0.0346681218939809,0.06591377346769732,0.1974950735091127,0.028133049765322785,0.04576760077305347,0.10844157233572684,0.08783984958058866,0.06584918462784149,0.10309937441985505,0.11323689632339763,0.079886630360689,0.07536399487554286,0.10302223176890547,0.10890843051571945,0.0891043741556649,0.0995898928664622,0.1604327840730166,0.10247959443241074,0.1305894183741946,0.11646114162768774,0.053892572285887744,0.06782286468441298,0.07871145391228637,0.09303056929502958,0.1110109263642673,0.08387159079323042,0.05867477639982399,0.06409681653185412,0.02747821189968528,0.08756988217407191,0.03035664481552319,0.04213893983409614,0.058019562029986975,0.032618546345475036,0.04492536181497399,0.06785594710939588,0.024378577920244608,0.034295537920990944,0.05924078980339482,0.17131656883354252,0.027307865649819213,0.04280451356427214,0.091452858414796
Cd,0.03419156727586005,0.02953980545099953,0.03701107659516518,0.03977853612081022,0.03801730080268409,0.07119285973425203,0.07783298943358542,0.08133703686907594,0.049118826810574896,0.09698299396852786,0.21282431635753585,0.09124212053875112,0.1389578137045948,0.1300708698018235,0.0394218402793518,0.06385650310643473,0.06758792118271247,0.11523902544102371,0.2561442791710151,0.15416335993832636,0.06029836515350725,0.06296674753979371,0.03528932928211829,0.08244645367557003,0.02727680150560026,0.04304122262028873,0.07722006938460832,0.027423098725681095,0.042317275860504724,0.07868597796018317,0.01716640968663532,0.027025486372499772,0.05223777833204804,0.31431677701691857,0.042002664278263525,0.07257410094780255,0.15780407918008396,0.061372455901961,0.04080167271385911,0.06439294643152242,0.07839420141387916,0.0539006675075235,0.06025004660572654,0.078406876217716,0.09322535222444481,0.08669688273783688,0.08117557438734625,0.17901094216584085,0.0796781714795317,0.11994549743176346,0.11295854845923604,0.039641054663817295,0.05711815592648292,0.062153561996764,0.08562188704182486,0.12214519748314855,0.0834253689105007,0.05473603025857853,0.055786552865990775,0.02156909185241345,0.0592665278266581,0.03007346094007998,0.03652521141309109,0.07334554694088759,0.026023963280065274,0.03296101952037925,0.06729600311512063,0.018521126979851227,0.02369895513463162,0.04692842434642002,0.22459749103103657,0.02847876937762883,0.043792299876358964,0.124043217552743
In,0.026146103566227184,0.06636719781894537,0.07332136688454656,0.04686146577708529,0.025559327056591946,0.04897785078064135,0.06854458631083446,0.09215378297829196,0.05846457479594958,0.11595224709587897,0.26770394892810195,0.10695176448674135,0.16434942594913227,0.15330048768923418,0.043744107088427416,0.055626248856978436,0.06555494124022089,0.09807029159752162,0.2185350695973197,0.1319482253530677,0.05157574423409089,0.0567098841738071,0.03853064991363826,0.081899422562401,0.02006524536864546,0.03255968266332481,0.04664417312967786,0.023352008331357536,0.041066591594134144,0.06980168997866376,0.017486326074440162,0.03241091204660104,0.06097229654214789,0.2669646086632598,0.033108146780912076,0.058859018864090465,0.1364305720188312,0.043406399164665106,0.07350740939342398,0.0933391499549707,0.07850756638112738,0.0462389326120255,0.05288254994952874,0.08505810838398808,0.11126680632351296,0.08117868616405934,0.09967121318264888,0.19968773205471613,0.10489771447240714,0.14683888397959088,0.13887119608574455,0.05204650399563095,0.06568695419035726,0.07549102917106715,0.07195128995623017,0.1048282204782236,0.07888665849169461,0.058384500866333996,0.059265368379101416,0.030517234723626472,0.06959167675395347,0.023488800821314174,0.03514498269314554,0.05694564707871054,0.02350535728727663,0.03847061441894048,0.06782411253707642,0.01911522029261973,0.031010385471450075,0.05681027825579464,0.19341645700220644,0.022809119599723204,0.04223843518085066,0.10221645689916388
Sn,0.06914198403758194,0.04204774944275337,0.0543804316564007,0.09130354360904151,0.054962526663950594,0.03370591759940553,0.11193839129497038,0.1157567528701208,0.0691888526711892,0.09593545526448309,0.26502390168492557,0.07857017112863464,0.1495192100280428,0.14569013493756547,0.05520935095750588,0.059088272655370436,0.06755081729501763,0.08358421613977932,0.15663460800997123,0.10212816072669792,0.0662633978860584,0.06631656999736411,0.056700740598710685,0.1006150744193859,0.026519695371857083,0.04865421350334359,0.08250926347578173,0.018345211274356874,0.034581891282985326,0.06100901181602507,0.012618082352659063,0.021277179253648828,0.04135690146921363,0.17549452340435895,0.023366290774872244,0.04175742995470124,0.08953351269084281,0.06989798343429615,0.06011580809994467,0.07449423512986522,0.09583360050519572,0.06302557962648737,0.049092475622599496,0.09601861496105486,0.10445360207358086,0.07359797614313633,0.08718725567389021,0.20508028705663003,0.08058562492061817,0.13176388490019933,0.1263785844745507,0.05319125983719675,0.06021039277875967,0.0700603451793657,0.06593613782604052,0.0921726863406708,0.07379311931170679,0.06491785088532279,0.06363632014332352,0.05709620135160889,0.09359808930516549,0.026381774840189443,0.04482075150377208,0.07332077533803072,0.02009781323796357,0.034538787203578225,0.06465891529372704,0.014734733670946087,0.02329901899479767,0.0432748145960401,0.15035503597182084,0.01955308131401925,0.035845073167071,0.07953610044699408
Sb,0.03256681264131801,0.0798334654468908,0.1021909907217307,0.12778670374509582,0.03589664604828838,0.020670972269147592,0.09466108324453641,0.1502303129142104,0.13694491514411344,0.15290569041245564,0.16091965329937513,0.16794186137173017,0.18533607739688737,0.1690298684928677,0.05529255789172742,0.11448660238584174,0.09671801335863059,0.09851055175819341,0.24676829664475008,0.16172063180601462,0.07322109312056592,0.09139563245575331,0.027926748447123995,0.11334544663045525,0.029102229903578577,0.06880165423499784,0.08177475504847105,0.02068380461054633,0.04288307300465203,0.059722126205265444,0.014540901057774617,0.025845050289783268,0.04010524469163378,0.12192637159861801,0.02463528861397698,0.038472782441458346,0.05653082360890934,0.05589628629303583,0.07032903992733344,0.10595276871127585,0.14380253922220704,0.07465710266836272,0.05746719032623531,0.1012428339903228,0.1297198069282774,0.10144285096017422,0.11945198592676118,0.1630124638340753,0.12197640451142883,0.1519628535606347,0.13976542718080578,0.05070179870843752,0.08769066102503864,0.08659263880729076,0.08026704977793662,0.1625570333441368,0.11205216064764889,0.06276279918520114,0.07678105633886156,0.039844873515339614,0.11742545662651113,0.03135986364302094,0.057979751903579596,0.07154172108257993,0.023882089076396152,0.03972522024336056,0.05777051796246665,0.021081739401814667,0.02898004328581612,0.047002164864057186,0.14156506230171056,0.025887157392426488,0.04100633161482512,0.06750008086412658
Te,0.036488057397148166,0.15616681046226705,0.15790891684073727,0.07617644476735425,0.012661732207186574,0.01839907062634309,0.059927171313535095,0.14289405291678195,0.16843539793539958,0.15958866133866295,0.1293804150395068,0.18453362546544524,0.1947294069566812,0.1678209896164463,0.07465423969969458,0.12885210244301273,0.12213008203917403,0.11390564738291992,0.2402649925831752,0.16490107619653208,0.06989685314685325,0.08458048012593511,0.019793426270698782,0.09121791844519157,0.022763403263403034,0.04894647019647013,0.05126235128507852,0.02299370326643032,0.044581925650107455,0.05101764144945956,0.018296778978596967,0.030651159446613653,0.041219643992371144,0.11846698755789736,0.024388936820754825,0.040758256894620364,0.0519327717736808,0.06650607259775358,0.0918716986924434,0.11444493585470761,0.10562006092265583,0.05206419253919986,0.03630162412955915,0.07663264439481307,0.11100748876628026,0.11048774636528387,0.11266634619105999,0.14967368878462775,0.11760183199165486,0.14275675998725063,0.12698499345554598,0.05509697728602745,0.08227849505474348,0.08677854160507187,0.10054505225526304,0.1976124116331954,0.1316649344136915,0.05849184498178882,0.07079923055511124,0.020927793261160885,0.09869095850938663,0.028882203826615774,0.04880118386466394,0.060433238607596425,0.031042232421947893,0.04757198312516295,0.0637555568567046,0.02507469119825047,0.03558683962326526,0.0517273058561938,0.15117046625480496,0.030833325558757993,0.04468629602340195,0.06503786488932
I,0.08040843108504456,0.13178402574128473,0.112409139784947,0.06637776148582591,0.03114144672531737,0.04194692896708996,0.039869102313456986,0.11899881068752118,0.21144881883349748,0.10409713261648784,0.06688440860215035,0.12022016943629903,0.1214909090909098,0.0960551401107854,0.04736397034864768,0.08590713587487814,0.08337189638318696,0.059211127403062745,0.10105833333333358,0.07461046757901588,0.05013123167155405,0.06501960736396213,0.01411892310198752,0.06086192570869976,0.018018393613554735,0.029933756924079277,0.030771521668295564,0.019740127077223682,0.028091495601172686,0.03295390192245,0.0165985500162918,0.023188294232648822,0.03095717660475699,0.08655605246008485,0.019474038774845114,0.027483219289670686,0.042430099380905494,0.11021673723417072,0.09317049232362282,0.09943550176369022,0.0859337844435037,0.04831362052575976,0.04358551874102525,0.04813053348473976,0.08560045461571147,0.13913914203021513,0.08108789280804576,0.0884552807960515,0.08560649635297131,0.097185563205882,0.08191157031490326,0.044693125605015226,0.06543563952256448,0.06961703963804364,0.07500993228348572,0.15432914407437107,0.09849663018561845,0.04959081747943029,0.06525166610357902,0.014733486684483394,0.06977091168131391,0.02425761538965293,0.04218120133239565,0.05154522842483012,0.02715935398385248,0.04219478247237896,0.05146347202141718,0.02282348956287219,0.03219478423150606,0.043058599939645954,0.14229908533119515,0.03235972184976698,0.04435956157119026,0.059312760334409936
Xe,0.04574650349650349,0.02188951048951049,0.03229860139860142,0.019009090909090913,0.07638951048951058,0.3966482517482523,0.041830069930069914,0.08458321678321684,0.07795419580419581,0.09896888111888118,0.051900699300699335,0.1094097902097902,0.10268146853146852,0.06029160839160846,0.1157769230769231,0.20024965034965037,0.14686153846153846,0.0886804195804197,0.17336713286713287,0.1429412587412588,0.0934209790209791,0.12899160839160836,0.029801398601398573,0.1318237762237762,0.025840559440559473,0.06581118881118884,0.08850419580419587,0.03261223776223775,0.06220454545454548,0.08808356643356645,0.018668531468531483,0.03389090909090909,0.05410839160839164,0.14146118881118874,0.022859090909090937,0.03787132867132865,0.06249545454545458,0.2059040469457996,0.022830741833983658,0.03147989923654975,0.043919202917291705,0.06387577720949512,0.07901806638855777,0.032068092594189405,0.04320692111262699,0.038432245656349506,0.06359055343592811,0.07206338650819544,0.06543025256467665,0.07551127287470831,0.06211099577863934,0.07559817181873472,0.11230870243555297,0.10937193743523302,0.11263703238862512,0.15179325765618007,0.10994092949556108,0.07707127896802733,0.09671501939642256,0.018310729533240973,0.10742869313003686,0.04310865391547011,0.047040886404139,0.06972139487264016,0.047731256147317234,0.052323611821994784,0.08032564641583115,0.03655582138885928,0.03749604547856622,0.06347235880729793,0.1402032077700608,0.03615342083672634,0.03968301797329879,0.07103037518137556
Cs,0.06211938017024298,0.048175128881428525,0.04567405986492375,0.038639291851496116,0.026897424369579634,0.028482016544778423,0.04042719697877903,0.044584002717499405,0.05216440874395508,0.06722292490908316,0.04888720377252888,0.0730457279303038,0.07524387563441595,0.06424506454062219,0.03977001158933729,0.040608270391239536,0.04492884546217428,0.06238738360708102,0.06742350037965009,0.06024365583662978,0.046377482715900795,0.05142657754865477,0.02736306597929875,0.07637136834112564,0.028794239299843833,0.05238046996762943,0.06237612396595086,0.029865763497581858,0.049844333213443115,0.0659964132997638,0.019066318986532264,0.028811933021619697,0.04058320345282277,0.17068725772289572,0.026061643288174674,0.05550811253646613,0.09076462654357959,0.13659016671405283,0.0804214408222865,0.09341844840033442,0.11040002955389103,0.10288340509970524,0.07621871203445173,0.06028005847885251,0.07058757961817441,0.0689673888218207,0.08590845387662986,0.12539224611547012,0.08339667876616406,0.10738270317280998,0.09015191463465774,0.05320655318803591,0.061722531007819784,0.0762378023410247,0.08322002479257147,0.11401876696024418,0.08036494566538276,0.058001479478986984,0.0737738397580933,0.019457646712522866,0.0900896020796044,0.039473681893247,0.04974802919409274,0.06342725071029505,0.04125054147827648,0.05052384181447678,0.06852381672254557,0.03153118389694145,0.03709254491995468,0.05507500266063537,0.13750612876544335,0.03062515471567843,0.042983684618723324,0.06841362423171722
Ba,0.03513080576880225,0.048322241690129636,0.03404305333306324,0.021291878506755128,0.016842345398934432,0.02157919443375383,0.03896261824221671,0.030668390082845467,0.04931398245862813,0.08401222933419808,0.034130461423160216,0.08466174117361146,0.07649016082967074,0.06195853673357802,0.03373639834714093,0.03464234641171583,0.037441496688205164,0.06194863679637069,0.06347549069254028,0.06306057951346036,0.048103627782616835,0.055502840851546865,0.0291732919443375,0.08992156515222141,0.029238550507403326,0.0575518088274021,0.08602486378091571,0.021808599526018196,0.04705276590573045,0.06866082460653461,0.01482695112317431,0.027506258988433986,0.035188103870850126,0.2889793899005463,0.025176365735582944,0.0745234053758432,0.1585910338471512,0.09338201872965231,0.0662420144256242,0.06887698700952137,0.07247736771318114,0.102060213423561,0.17977367219409748,0.060208667304245726,0.06817768440149738,0.07739986192654377,0.11453816601395166,0.15494355941078936,0.11365078453288094,0.14026380082499854,0.11874449364888491,0.048514330685009745,0.06313531405670134,0.07466299147722061,0.07277110549798003,0.11946415070952483,0.08020536856905094,0.05571727429620818,0.06667363123669348,0.031717290344065605,0.08369303393356486,0.028775998680750627,0.04369356125808833,0.05828035696746428,0.028964454053711255,0.042030702668389486,0.06015176723638712,0.021740917592531838,0.0321266460446302,0.045416664511600965,0.15531734472421563,0.023783917691352168,0.03929179269002434,0.07958063719996024
La,0.03382355342324802,0.05415312353217484,0.043910840099308825,0.02782981614440038,0.020813164016193472,0.030433654297792302,0.11836343912858843,0.099976593079694,0.0855203202934536,0.052646782527008,0.04148743541568819,0.05339059249815471,0.0579409179359862,0.05269872956228061,0.04116416716992099,0.044083981972309845,0.04604073005435141,0.08917874477174632,0.09397780089020133,0.09232074079044508,0.0552270124583419,0.06735497886331657,0.04440891095752526,0.12544495515444423,0.03443100941644861,0.08058494374734415,0.12832893824509686,0.01838443042787797,0.036906691046545426,0.045874096937976734,0.019942338231675846,0.030507135028741285,0.03540495202308257,0.22166338432977853,0.020033779552215365,0.06168920687109981,0.1153667382406233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ce,0.023432104277375743,0.042446118999912325,0.03519851467897846,0.020134473821761152,0.031678957226238695,0.046378288613990314,0.02262296367279344,0.029878920202107747,0.045520918634026866,0.06182694485582361,0.04831002265005621,0.05943378125272241,0.06899418503353966,0.062160227371722374,0.03290991157766304,0.048438550831953565,0.05049285652060245,0.08511367497168756,0.11567522214478762,0.09444177410924376,0.04652692961059277,0.05853798240264825,0.10959099224671216,0.1394787764613658,0.017106074135377385,0.04182361268403117,0.046847242791183415,0.019975945204285767,0.040148434097046284,0.03799366233992453,0.018445193396637024,0.03219162165693826,0.028419494293927622,0.15001299111420982,0.021845075790573827,0.05626978613119602,0.06412827772454033,0.0579311306300435,0.054834287106546344,0.0720084276835318,0.08281878793949551,0.07515373723818972,0.06579962177405645,0.08791484386336067,0.08134443882793797,0.06959853551040376,0.0962356512306037,0.1517246822014791,0.09152090623435301,0.12366707012422737,0.11210829918806076,0.04438034546025441,0.05720390250482692,0.06530391162650069,0.09060158903933808,0.10155398303711732,0.0815140049379986,0.04524969568741879,0.05265870093130474,0.03798395383796445,0.09143078246733172,0.026359734430825524,0.04472464607244486,0.07475902806901549,0.02367444834276099,0.04277038488418106,0.07568080277159189,0.021782629835186928,0.030868780633453444,0.05180428328079109,0.19530245292461734,0.02267160955842411,0.04096987923101267,0.10582739769415768
Pr,0.024688090225563508,0.0552686466165406,0.04114416541353316,0.02249787969924769,0.0265531428571424,0.03969795488721742,0.0525068571428565,0.06611085714285665,0.07900587969924783,0.06896631578947335,0.04889960902255576,0.07423697744360885,0.07617599999999974,0.06925879699248078,0.032547308270676145,0.04155867669172866,0.04230842105263094,0.08216845112781908,0.11792354887218039,0.1030639699248119,0.04876619548872116,0.06284175939849557,0.05690846616541285,0.13336257142857197,0.025841443609022182,0.05694132330826997,0.07249615037593954,0.019398917293232808,0.03699063157894677,0.039234090225563324,0.018268030075187718,0.031444090225563395,0.03052378947368377,0.16891783458646767,0.024507488721804187,0.05308593984962354,0.08040530827067624,0.05420269791994388,0.05685440618907376,0.06538368086752493,0.06777125472437448,0.11069308924628289,0.10999514035838566,0.08381142645874873,0.09056544977978705,0.101488370109222,0.11227312641443991,0.11909895719515813,0.11438466486718653,0.13172256434917926,0.11691948148055055,0.03844119782897972,0.054597790868370764,0.05947341851432871,0.08528303588459886,0.12008748651819189,0.09316108334849937,0.04564305829066833,0.05497119553709234,0.02638314872062492,0.09259308219909036,0.028102918757885485,0.04884721795481799,0.0795172620160073,0.025723159532308262,0.03582239358845932,0.06996026581620762,0.021038586147897147,0.028702678499181483,0.052682005397357484,0.20047105581417518,0.024926189777339864,0.0385490320725353,0.11153946808908281
Nd,0.025531178262404756,0.04640636588380643,0.03571381114250335,0.020681992760021018,0.026880661751721338,0.04858064409323615,0.04605635263994293,0.05941968700335493,0.07009477088115836,0.059363146742009404,0.047314221702277406,0.06523175657778567,0.06647215477662016,0.06040241479781007,0.03150867473070765,0.0387273088469004,0.04069028121137143,0.08185545426452397,0.10085275030902359,0.09716881511566335,0.053909996909764696,0.0667645020307255,0.07581433206780867,0.14776281343810851,0.02244001633409828,0.05216154202719362,0.06900527547236449,0.01856724571781724,0.03685801474483423,0.039171110718699664,0.01824129215963256,0.031266532756488975,0.029970951792335738,0.15676982164930311,0.02442038230619795,0.05232576593678225,0.07380783153805365,0.06289888941618169,0.049651631731035935,0.06377878941152253,0.07907885065686478,0.12519882218466374,0.11609776265314943,0.08614549887014353,0.08955660678597062,0.09224529871149677,0.10473097836820697,0.12239266186276072,0.10633899800272056,0.1245645953944664,0.11065335868658671,0.04079568729743131,0.05660497386290981,0.06300020366082089,0.0835768638105911,0.1163821294586991,0.09034683014376126,0.04369789447774498,0.05206700973299604,0.02903721403952314,0.10091196991347814,0.02839621440939618,0.0439986578565397,0.07574754177403362,0.028763345175621863,0.03888871113456309,0.07936333288871432,0.021391545453247042,0.027317271780233018,0.05498649772139188,0.1979027099732049,0.027061918584948226,0.0400025942323923,0.11066917687431756
Pm,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0508,0.09559999999999999,0.0117,0.013000000000000001,0.0623,0.0025,0.0337,0.034800000000000005,0.0005,0.0005,0.0005,0.2479,0.4604499999999999,0.31479999999999997,0.0359,0.042499999999999996,0.10230000000000002,0.05375,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.2925000000000001,0.1173,0.17134999999999995,0.0879,0.00155,0.0005,0.0005,0.0005,0.0005,0.0005,0.042716071428571416,0.08031607142857146,0.009899999999999989,0.19195526061776064,0.4207410714285714,0.13898227557915074,0.36954333976833975,0.3750827702702704,0.0005,0.0005,0.0005,0.09524206349206345,0.2072621031746032,0.13287106990231984,0.02347857142857144,0.02646741071428574,0.02905357142857142,0.15924835907335913,0.07767500000000001,0.07925000000000001,0.12020000000000002,0.003594196428571425,0.017335135135135134,0.034182432432432394,0.006558928571428575,0.0068696428571428545,0.018003571428571424,0.11510059523809524,0.042096626984126986,0.06475555555555555,0.03438174603174601
