pairs,sub
Ca Zn,0.9987339533069448
Ca Zr,0.9988304841636262
C Ca,0.9985997237056425
C Cd,0.9975729606574818
C Ce,0.997784162762605
C Cl,0.9981288946289167
C Co,0.9977104600045766
C Cr,0.9983972426370373
C Cs,0.9982191728113341
C Cu,0.9974515161873142
Cd Ce,0.9981261052653646
Cd Cl,0.9966079018534075
Cd Co,0.9974580698263597
Cd Cr,0.998878900825218
Cd Cs,0.9984658444979411
Cd Cu,0.9989099740104967
Cd Dy,0.9976116482682327
Cd Er,0.9961203538580063
Cd Eu,0.9970747619941095
Cd F,0.9954718044039297
Cd Fe,0.9983362084697778
Cd Ga,0.9985436346606822
Cd Gd,0.9982094499589312
Cd Ge,0.9984400371351843
Cd H,0.9954342319750106
Cd Hf,0.996692980445192
Cd Hg,0.998136095543697
Cd Ho,0.996724276279789
Cd I,0.9919338373948111
Cd In,0.9925395514167049
Cd Ir,0.9960912763326008
Cd K,0.9964636259516862
Cd La,0.9966489375543324
Cd Li,0.9968673758415338
Cd Lu,0.9958633667669852
Cd Mg,0.9984198606746834
Cd Mn,0.9983964528838689
Cd Mo,0.9976646942764118
Cd N,0.9951790730215397
Cd Na,0.9971804934807951
Cd Nb,0.998031627956107
Cd Nd,0.9980562430705345
Cd Ni,0.9976872611605809
Cd Np,0.9960102275724033
Cd O,0.9946432713697827
Cd Os,0.9982954411685726
Cd P,0.9975825553712399
Cd Pa,0.9964459151029804
Cd Pb,0.9988636101714865
Cd Pd,0.9987830615978301
Cd Pm,0.9957853484943484
Cd Pr,0.9973698431554104
Cd Pt,0.998226912356603
Cd Pu,0.9956091052187931
Cd Rb,0.9977033829935562
Cd Re,0.9965776012765662
Cd Rh,0.9981676403570141
Cd Ru,0.9973652489610754
Cd S,0.9970356433649613
Cd Sb,0.9976940522008577
Cd Sc,0.9984468232087724
Cd Se,0.9980811042993083
Cd Si,0.9983275825167784
Cd Sm,0.9973311832542161
Cd Sn,0.998677054799149
Cd Sr,0.9982710831015051
Cd Ta,0.9980597971905226
Cd Tb,0.9967882237501586
Cd Tc,0.9970116501494787
Cd Te,0.9970917267802953
Cd Th,0.9980846870835383
Cd Ti,0.9981992559382507
Cd Tl,0.9985517906925893
Cd Tm,0.9973346492361159
